fecha,nivel,sil,snd,aisp
2021-07-04 02:10:00,0.0866,0.0,0.0,0.0
2021-07-04 02:20:00,0.0853,0.0,0.0,0.0
2021-07-04 02:30:00,0.0818,0.0,0.0,0.0
2021-07-04 02:40:00,0.0822,0.0,0.0,0.0
2021-07-04 02:50:00,0.0836,0.0,0.0,0.0
2021-07-04 03:00:00,0.0791,0.0,0.0,0.0
2021-07-04 03:10:00,0.0805,0.0,0.0,0.0
2021-07-04 03:20:00,0.0808,0.0,0.0,0.0
2021-07-04 03:30:00,0.0802,0.0,0.0,0.0
2021-07-04 03:40:00,0.0804,0.0,0.0,0.0
2021-07-04 03:50:00,0.0796,0.0,0.0,0.0
2021-07-04 04:00:00,0.0792,0.0,0.0,0.0
2021-07-04 04:10:00,0.0778,0.0,0.0,0.0
2021-07-04 04:20:00,0.0768,0.0,0.0,0.0
2021-07-04 04:30:00,0.0782,0.0,0.0,0.0
2021-07-04 04:40:00,0.0763,0.0,0.0,0.0
2021-07-04 04:50:00,0.0774,0.0,0.0,0.0
2021-07-04 05:00:00,0.0763,0.0,0.0,0.0
2021-07-04 05:10:00,0.0778,0.0,0.0,0.0
2021-07-04 05:20:00,0.0761,0.0,0.0,0.0
2021-07-04 05:30:00,0.0758,0.0,0.0,0.0
2021-07-04 05:40:00,0.074,0.0,0.0,0.0
2021-07-04 05:50:00,0.0736,0.0,0.0,0.0
2021-07-04 06:00:00,0.0732,0.0,0.0,0.0
2021-07-04 06:10:00,0.0738,0.0,0.0,0.0
2021-07-04 06:20:00,0.0714,0.0,0.0,0.0
2021-07-04 06:30:00,0.0704,0.0,0.0,0.0
2021-07-04 06:40:00,0.0716,0.0,0.0,0.0
2021-07-04 06:50:00,0.0733,0.0,0.0,0.0
2021-07-04 07:00:00,0.0708,0.0,0.0,0.0
2021-07-04 07:10:00,0.0721,0.0,0.0,0.0
2021-07-04 07:20:00,0.0719,0.0,0.0,0.0
2021-07-04 07:30:00,0.072,0.0,0.0,0.0
2021-07-04 07:40:00,0.0713,0.0,0.0,0.0
2021-07-04 07:50:00,0.0702,0.0,0.0,0.0
2021-07-04 08:00:00,0.0707,0.0,0.0,0.0
2021-07-04 08:10:00,0.0705,0.0,0.0,0.0
2021-07-04 08:20:00,0.0697,0.0,0.0,0.0
2021-07-04 08:30:00,0.0702,0.0,0.0,0.0
2021-07-04 08:40:00,0.0701,0.0,0.0,0.0
2021-07-04 08:50:00,0.0674,0.0,0.0,0.0
2021-07-04 09:00:00,0.0681,0.0,0.0,0.0
2021-07-04 09:10:00,0.068,0.0,0.0,0.0
2021-07-04 09:20:00,0.069,0.0,0.0,0.0
2021-07-04 09:30:00,0.0691,0.0,0.0,0.0
2021-07-04 09:40:00,0.0709,0.0,0.0,0.0
2021-07-04 09:50:00,0.071,0.0,0.0,0.0
2021-07-04 10:00:00,0.0708,0.0,0.0,0.0
2021-07-04 10:10:00,0.0692,0.0,0.0,0.0
2021-07-04 10:20:00,0.0712,0.0,0.0,0.0
2021-07-04 10:30:00,0.0726,0.0,0.0,0.0
2021-07-04 10:40:00,0.0726,0.0,0.0,0.0
2021-07-04 10:50:00,0.0738,0.0,0.0,0.0
2021-07-04 11:00:00,0.0745,0.0,0.0,0.0
2021-07-04 11:10:00,0.0735,0.0,0.0,0.0
2021-07-04 11:20:00,0.0769,0.0,0.0,0.0
2021-07-04 11:30:00,0.077,0.0,0.0,0.0
2021-07-04 11:40:00,0.0769,0.0,0.0,0.0
2021-07-04 11:50:00,0.0753,0.0,0.0,0.0
2021-07-04 12:00:00,0.076,0.0,0.0,0.0
2021-07-04 12:10:00,0.0777,0.0,0.0,0.0
2021-07-04 12:20:00,0.0772,0.0,0.0,0.0
2021-07-04 12:30:00,0.0797,0.0,0.0,0.0
2021-07-04 12:40:00,0.0799,0.0,0.0,0.0
2021-07-04 12:50:00,0.0802,0.0,0.0,0.0
2021-07-04 13:00:00,0.0815,0.0,0.0,0.0
2021-07-04 13:10:00,0.0823,0.0,0.0,0.0
2021-07-04 13:20:00,0.0848,0.0,0.0,0.0
2021-07-04 13:30:00,0.0888,0.0,0.0,0.0
2021-07-04 13:40:00,0.0896,0.0,0.0,0.0
2021-07-04 13:50:00,0.0903,0.0,0.0,0.0
2021-07-04 14:00:00,0.0881,0.0,0.0,0.0
2021-07-04 14:10:00,0.0875,0.0,0.0,0.0
2021-07-04 14:20:00,0.0923,0.0,0.0,0.0
2021-07-04 14:30:00,0.0906,0.0,0.0,0.0
2021-07-04 14:40:00,0.091,0.0,0.0,0.0
2021-07-04 14:50:00,0.0913,0.0,0.0,0.0
2021-07-04 15:00:00,0.094,0.0,0.0,0.0
2021-07-04 15:10:00,0.094,0.0,0.0,0.0
2021-07-04 15:20:00,0.0916,0.0,0.0,0.0
2021-07-04 15:30:00,0.0921,0.0,0.0,0.0
2021-07-04 15:40:00,0.0951,0.0,0.0,0.0
2021-07-04 15:50:00,0.0963,0.0,0.0,0.0
2021-07-04 16:00:00,0.094,0.0,0.0,0.0
2021-07-04 16:10:00,0.0944,0.0,0.0,0.0
2021-07-04 16:20:00,0.0964,0.0,0.0,0.0
2021-07-04 16:30:00,0.0954,0.0,0.0,0.0
2021-07-04 16:40:00,0.0951,0.0,0.0,0.0
2021-07-04 16:50:00,0.0941,0.0,0.0,0.0
2021-07-04 17:00:00,0.0969,0.0,0.0,0.0
2021-07-04 17:10:00,0.0965,0.0,0.0,0.0
2021-07-04 17:20:00,0.0939,0.0,0.0,0.0
2021-07-04 17:30:00,0.0923,0.0,0.0,0.0
2021-07-04 17:40:00,0.0934,0.0,0.0,0.0
2021-07-04 17:50:00,0.0945,0.0,0.0,0.0
2021-07-04 18:00:00,0.0935,0.0,0.0,0.0
2021-07-04 18:10:00,0.0912,0.0,0.0,0.0
2021-07-04 18:20:00,0.0921,0.0,0.0,0.0
2021-07-04 18:30:00,0.0929,0.0,0.0,0.0
2021-07-04 18:40:00,0.0903,0.0,0.0,0.0
2021-07-04 18:50:00,0.0927,0.0,0.0,0.0
2021-07-04 19:00:00,0.0934,0.0,0.0,0.0
2021-07-04 19:10:00,0.089,0.0,0.0,0.0
2021-07-04 19:20:00,0.0911,0.0,0.0,0.0
2021-07-04 19:30:00,0.0905,0.0,0.0,0.0
2021-07-04 19:40:00,0.0898,0.0,0.0,0.0
2021-07-04 19:50:00,0.0875,0.0,0.0,0.0
2021-07-04 20:00:00,0.0901,0.0,0.0,0.0
2021-07-04 20:10:00,0.0904,0.0,0.0,0.0
2021-07-04 20:20:00,0.0902,0.0,0.0,0.0
2021-07-04 20:30:00,0.0902,0.0,0.0,0.0
2021-07-04 20:40:00,0.089,0.0,0.0,0.0
2021-07-04 20:50:00,0.0919,0.0,0.0,0.0
2021-07-04 21:00:00,0.0913,0.0,0.0,0.0
2021-07-04 21:10:00,0.0922,0.0,0.0,0.0
2021-07-04 21:20:00,0.0901,0.0,0.0,0.0
2021-07-04 21:30:00,0.0903,0.0,0.0,0.0
2021-07-04 21:40:00,0.0907,0.0,0.0,0.0
2021-07-04 21:50:00,0.0875,0.0,0.0,0.0
2021-07-04 22:00:00,0.0922,0.0,0.0,0.0
2021-07-04 22:10:00,0.0885,0.0,0.0,0.0
2021-07-04 22:20:00,0.0892,0.0,0.0,0.0
2021-07-04 22:30:00,0.0928,0.0,0.0,0.0
2021-07-04 22:40:00,0.0921,0.0,0.0,0.0
2021-07-04 22:50:00,0.0909,0.0,0.0,0.0
2021-07-04 23:00:00,0.0928,0.0,0.0,0.0
2021-07-04 23:10:00,0.0889,0.0,0.0,0.0
2021-07-04 23:20:00,0.0873,0.0,0.0,0.0
2021-07-04 23:30:00,0.0877,0.0,0.0,0.0
2021-07-04 23:40:00,0.0897,0.0,0.0,0.0
2021-07-04 23:50:00,0.0903,0.0,0.0,0.0
2021-07-05 00:00:00,0.0886,0.0,0.0,0.0
2021-07-05 00:10:00,0.0917,0.0,0.0,0.0
2021-07-05 00:20:00,0.091,0.0,0.0,0.0
2021-07-05 00:30:00,0.0941,0.0,0.0,0.0
2021-07-05 00:40:00,0.092,0.0,0.0,0.0
2021-07-05 00:50:00,0.0914,0.0,0.0,0.0
2021-07-05 01:00:00,0.0908,0.0,0.0,0.0
2021-07-05 01:10:00,0.0871,0.0,0.0,0.0
2021-07-05 01:20:00,0.0884,0.0,0.0,0.0
2021-07-05 01:30:00,0.0874,0.0,0.0,0.0
2021-07-05 01:40:00,0.0836,0.0,0.0,0.0
2021-07-05 01:50:00,0.0836,0.0,0.0,0.0
2021-07-05 02:00:00,0.0824,0.0,0.0,0.0
2021-07-05 02:10:00,0.0804,0.0,0.0,0.0
2021-07-05 02:20:00,0.0787,0.0,0.0,0.0
2021-07-05 02:30:00,0.0797,0.0,0.0,0.0
2021-07-05 02:40:00,0.0797,0.0,0.0,0.0
2021-07-05 02:50:00,0.0811,0.0,0.0,0.0
2021-07-05 03:00:00,0.0788,0.0,0.0,0.0
2021-07-05 03:10:00,0.0776,0.0,0.0,0.0
2021-07-05 03:20:00,0.0776,0.0,0.0,0.0
2021-07-05 03:30:00,0.0779,0.0,0.0,0.0
2021-07-05 03:40:00,0.0783,0.0,0.0,0.0
2021-07-05 03:50:00,0.0767,0.0,0.0,0.0
2021-07-05 04:00:00,0.0767,0.0,0.0,0.0
2021-07-05 04:10:00,0.0747,0.0,0.0,0.0
2021-07-05 04:20:00,0.077,0.0,0.0,0.0
2021-07-05 04:30:00,0.0731,0.0,0.0,0.0
2021-07-05 04:40:00,0.0747,0.0,0.0,0.0
2021-07-05 04:50:00,0.0761,0.0,0.0,0.0
2021-07-05 05:00:00,0.0747,0.0,0.0,0.0
2021-07-05 05:10:00,0.0764,0.0,0.0,0.0
2021-07-05 05:20:00,0.0753,0.0,0.0,0.0
2021-07-05 05:30:00,0.0752,0.0,0.0,0.0
2021-07-05 05:40:00,0.0723,0.0,0.0,0.0
2021-07-05 05:50:00,0.0752,0.0,0.0,0.0
2021-07-05 06:00:00,0.0732,0.0,0.0,0.0
2021-07-05 06:10:00,0.0748,0.0,0.0,0.0
2021-07-05 06:20:00,0.0738,0.0,0.0,0.0
2021-07-05 06:30:00,0.0728,0.0,0.0,0.0
2021-07-05 06:40:00,0.0761,0.0,0.0,0.0
2021-07-05 06:50:00,0.0732,0.0,0.0,0.0
2021-07-05 07:00:00,0.0738,0.0,0.0,0.0
2021-07-05 07:10:00,0.0715,0.0,0.0,0.0
2021-07-05 07:20:00,0.0716,0.0,0.0,0.0
2021-07-05 07:30:00,0.0722,0.0,0.0,0.0
2021-07-05 07:40:00,0.0719,0.0,0.0,0.0
2021-07-05 07:50:00,0.0723,0.0,0.0,0.0
2021-07-05 08:00:00,0.0687,0.0,0.0,0.0
2021-07-05 08:10:00,0.0712,0.0,0.0,0.0
2021-07-05 08:20:00,0.0693,0.0,0.0,0.0
2021-07-05 08:30:00,0.0682,0.0,0.0,0.0
2021-07-05 08:40:00,0.0653,0.0,0.0,0.0
2021-07-05 08:50:00,0.0682,0.0,0.0,0.0
2021-07-05 09:00:00,0.069,0.0,0.0,0.0
2021-07-05 09:10:00,0.0691,0.0,0.0,0.0
2021-07-05 09:20:00,0.068,0.0,0.0,0.0
2021-07-05 09:30:00,0.069,0.0,0.0,0.0
2021-07-05 09:40:00,0.0711,0.0,0.0,0.0
2021-07-05 09:50:00,0.071,0.0,0.0,0.0
2021-07-05 10:00:00,0.0717,0.0,0.0,0.0
2021-07-05 10:10:00,0.076,0.0,0.0,0.0
2021-07-05 10:20:00,0.0801,0.0,0.0,0.0
2021-07-05 10:30:00,0.0827,0.0,0.0,0.0
2021-07-05 10:40:00,0.0871,0.0,0.0,0.0
2021-07-05 10:50:00,0.0881,0.0,0.0,0.0
2021-07-05 11:00:00,0.0925,0.0,0.0,0.0
2021-07-05 11:10:00,0.0982,0.0,0.0,0.0
2021-07-05 11:20:00,0.0971,0.0,0.0,0.0
2021-07-05 11:30:00,0.0989,0.0,0.0,0.0
2021-07-05 11:40:00,0.1006,0.0,0.0,0.0
2021-07-05 11:50:00,0.103,0.0,0.0,0.0
2021-07-05 12:00:00,0.1056,0.0,0.0,0.0
2021-07-05 12:10:00,0.1093,0.0,0.0,0.0
2021-07-05 12:20:00,0.1094,0.0,0.0,0.0
2021-07-05 12:30:00,0.1147,0.0,0.0,0.0
2021-07-05 12:40:00,0.1176,0.0,0.0,0.0
2021-07-05 12:50:00,0.1174,0.0,0.0,0.0
2021-07-05 13:00:00,0.1177,0.0,0.0,0.0
2021-07-05 13:10:00,0.1237,0.0,0.0,0.0
2021-07-05 13:20:00,0.1221,0.0,0.0,0.0
2021-07-05 13:30:00,0.1208,0.0,0.0,0.0
2021-07-05 13:40:00,0.123,0.0,0.0,0.0
2021-07-05 13:50:00,0.123,0.0,0.0,0.0
2021-07-05 14:00:00,0.1205,0.0,0.0,0.0
2021-07-05 14:10:00,0.1219,0.0,0.0,0.0
2021-07-05 14:20:00,0.1207,0.0,0.0,0.0
2021-07-05 14:30:00,0.117,0.0,0.0,0.0
2021-07-05 14:40:00,0.1195,0.0,0.0,0.0
2021-07-05 14:50:00,0.1159,0.0,0.0,0.0
2021-07-05 15:00:00,0.1157,0.0,0.0,0.0
2021-07-05 15:10:00,0.1144,0.0,0.0,0.0
2021-07-05 15:20:00,0.1124,0.0,0.0,0.0
2021-07-05 15:30:00,0.1148,0.0,0.0,0.0
2021-07-05 15:40:00,0.1101,0.0,0.0,0.0
2021-07-05 15:50:00,0.1099,0.0,0.0,0.0
2021-07-05 16:00:00,0.1098,0.0,0.0,0.0
2021-07-05 16:10:00,0.1102,0.0,0.0,0.0
2021-07-05 16:20:00,0.1134,0.0,0.0,0.0
2021-07-05 16:30:00,0.1111,0.0,0.0,0.0
2021-07-05 16:40:00,0.1111,0.0,0.0,0.0
2021-07-05 16:50:00,0.1105,0.0,0.0,0.0
2021-07-05 17:00:00,0.1088,0.0,0.0,0.0
2021-07-05 17:10:00,0.1105,0.0,0.0,0.0
2021-07-05 17:20:00,0.1088,0.0,0.0,0.0
2021-07-05 17:40:00,0.1057,0.0,0.0,0.0
2021-07-05 17:50:00,0.1069,0.0,0.0,0.0
2021-07-05 18:00:00,0.1089,0.0,0.0,0.0
2021-07-05 18:10:00,0.1066,0.0,0.0,0.0
2021-07-05 18:20:00,0.1054,0.0,0.0,0.0
2021-07-05 18:30:00,0.106,0.0,0.0,0.0
2021-07-05 18:40:00,0.1064,0.0,0.0,0.0
2021-07-05 18:50:00,0.1084,0.0,0.0,0.0
2021-07-05 19:00:00,0.1077,0.0,0.0,0.0
2021-07-05 19:10:00,0.1078,0.0,0.0,0.0
2021-07-05 19:20:00,0.1045,0.0,0.0,0.0
2021-07-05 19:30:00,0.1035,0.0,0.0,0.0
2021-07-05 19:40:00,0.1046,0.0,0.0,0.0
2021-07-05 19:50:00,0.1021,0.0,0.0,0.0
2021-07-05 20:00:00,0.1027,0.0,0.0,0.0
2021-07-05 20:10:00,0.104,0.0,0.0,0.0
2021-07-05 20:20:00,0.1032,0.0,0.0,0.0
2021-07-05 20:30:00,0.1012,0.0,0.0,0.0
2021-07-05 20:40:00,0.1017,0.0,0.0,0.0
2021-07-05 20:50:00,0.1045,0.0,0.0,0.0
2021-07-05 21:00:00,0.1003,0.0,0.0,0.0
2021-07-05 21:10:00,0.1022,0.0,0.0,0.0
2021-07-05 21:20:00,0.0993,0.0,0.0,0.0
2021-07-05 21:30:00,0.099,0.0,0.0,0.0
2021-07-05 21:40:00,0.0994,0.0,0.0,0.0
2021-07-05 21:50:00,0.1001,0.0,0.0,0.0
2021-07-05 22:00:00,0.0992,0.0,0.0,0.0
2021-07-05 22:10:00,0.099,0.0,0.0,0.0
2021-07-05 22:20:00,0.1006,0.0,0.0,0.0
2021-07-05 22:30:00,0.0961,0.0,0.0,0.0
2021-07-05 22:40:00,0.0994,0.0,0.0,0.0
2021-07-05 22:50:00,0.0965,0.0,0.0,0.0
2021-07-05 23:00:00,0.0962,0.0,0.0,0.0
2021-07-05 23:10:00,0.0956,0.0,0.0,0.0
2021-07-05 23:20:00,0.096,0.0,0.0,0.0
2021-07-06 00:00:00,0.0924,0.0,0.0,0.0
2021-07-06 00:10:00,0.0914,0.0,0.0,0.0
2021-07-06 00:20:00,0.0918,0.0,0.0,0.0
2021-07-06 00:30:00,0.0921,0.0,0.0,0.0
2021-07-06 00:40:00,0.093,0.0,0.0,0.0
2021-07-06 00:50:00,0.0893,0.0,0.0,0.0
2021-07-06 01:00:00,0.0887,0.0,0.0,0.0
2021-07-06 01:10:00,0.0901,0.0,0.0,0.0
2021-07-06 01:20:00,0.0885,0.0,0.0,0.0
2021-07-06 01:30:00,0.0862,0.0,0.0,0.0
2021-07-06 01:40:00,0.086,0.0,0.0,0.0
2021-07-06 01:50:00,0.0829,0.0,0.0,0.0
2021-07-06 02:00:00,0.0829,0.0,0.0,0.0
2021-07-06 02:10:00,0.0817,0.0,0.0,0.0
2021-07-06 02:20:00,0.0807,0.0,0.0,0.0
2021-07-06 02:30:00,0.0805,0.0,0.0,0.0
2021-07-06 02:40:00,0.0797,0.0,0.0,0.0
2021-07-06 02:50:00,0.0782,0.0,0.0,0.0
2021-07-06 03:00:00,0.0786,0.0,0.0,0.0
2021-07-06 03:10:00,0.0783,0.0,0.0,0.0
2021-07-06 03:20:00,0.0767,0.0,0.0,0.0
2021-07-06 03:30:00,0.0771,0.0,0.0,0.0
2021-07-06 03:40:00,0.0755,0.0,0.0,0.0
2021-07-06 03:50:00,0.0742,0.0,0.0,0.0
2021-07-06 04:00:00,0.0733,0.0,0.0,0.0
2021-07-06 04:10:00,0.0753,0.0,0.0,0.0
2021-07-06 04:20:00,0.0748,0.0,0.0,0.0
2021-07-06 04:30:00,0.0758,0.0,0.0,0.0
2021-07-06 04:40:00,0.073,0.0,0.0,0.0
2021-07-06 04:50:00,0.0726,0.0,0.0,0.0
2021-07-06 05:00:00,0.072,0.0,0.0,0.0
2021-07-06 05:10:00,0.0733,0.0,0.0,0.0
2021-07-06 05:20:00,0.0707,0.0,0.0,0.0
2021-07-06 05:30:00,0.0727,0.0,0.0,0.0
2021-07-06 05:40:00,0.072,0.0,0.0,0.0
2021-07-06 05:50:00,0.0724,0.0,0.0,0.0
2021-07-06 06:00:00,0.0718,0.0,0.0,0.0
2021-07-06 06:10:00,0.0714,0.0,0.0,0.0
2021-07-06 06:20:00,0.0727,0.0,0.0,0.0
2021-07-06 06:30:00,0.0717,0.0,0.0,0.0
2021-07-06 06:40:00,0.0723,0.0,0.0,0.0
2021-07-06 06:50:00,0.0717,0.0,0.0,0.0
2021-07-06 07:00:00,0.0692,0.0,0.0,0.0
2021-07-06 07:10:00,0.0702,0.0,0.0,0.0
2021-07-06 07:20:00,0.0709,0.0,0.0,0.0
2021-07-06 07:30:00,0.0706,0.0,0.0,0.0
2021-07-06 07:40:00,0.069,0.0,0.0,0.0
2021-07-06 07:50:00,0.068,0.0,0.0,0.0
2021-07-06 08:00:00,0.0688,0.0,0.0,0.0
2021-07-06 08:10:00,0.0677,0.0,0.0,0.0
2021-07-06 08:20:00,0.0663,0.0,0.0,0.0
2021-07-06 08:30:00,0.0655,0.0,0.0,0.0
2021-07-06 08:40:00,0.0652,0.0,0.0,0.0
2021-07-06 08:50:00,0.0659,0.0,0.0,0.0
2021-07-06 09:00:00,0.0643,0.0,0.0,0.0
2021-07-06 09:10:00,0.0649,0.0,0.0,0.0
2021-07-06 09:20:00,0.0669,0.0,0.0,0.0
2021-07-06 09:30:00,0.0682,0.0,0.0,0.0
2021-07-06 09:40:00,0.0685,0.0,0.0,0.0
2021-07-06 09:50:00,0.0691,0.0,0.0,0.0
2021-07-06 10:00:00,0.0722,0.0,0.0,0.0
2021-07-06 10:10:00,0.0734,0.0,0.0,0.0
2021-07-06 10:20:00,0.0788,0.0,0.0,0.0
2021-07-06 10:30:00,0.0852,0.0,0.0,0.0
2021-07-06 10:40:00,0.0863,0.0,0.0,0.0
2021-07-06 10:50:00,0.0931,0.0,0.0,0.0
2021-07-06 11:00:00,0.0954,0.0,0.0,0.0
2021-07-06 11:10:00,0.0998,0.0,0.0,0.0
2021-07-06 11:20:00,0.1004,0.0,0.0,0.0
2021-07-06 11:30:00,0.1011,0.0,0.0,0.0
2021-07-06 11:40:00,0.1011,0.0,0.0,0.0
2021-07-06 11:50:00,0.1027,0.0,0.0,0.0
2021-07-06 12:00:00,0.1074,0.0,0.0,0.0
2021-07-06 12:10:00,0.1081,0.0,0.0,0.0
2021-07-06 12:20:00,0.1082,0.0,0.0,0.0
2021-07-06 12:30:00,0.1092,0.0,0.0,0.0
2021-07-06 12:40:00,0.1104,0.0,0.0,0.0
2021-07-06 12:50:00,0.1108,0.0,0.0,0.0
2021-07-06 13:00:00,0.1099,0.0,0.0,0.0
2021-07-06 13:10:00,0.1116,0.0,0.0,0.0
2021-07-06 13:20:00,0.1124,0.0,0.0,0.0
2021-07-06 13:30:00,0.1148,0.0,0.0,0.0
2021-07-06 13:40:00,0.1129,0.0,0.0,0.0
2021-07-06 13:50:00,0.1127,0.0,0.0,0.0
2021-07-06 14:00:00,0.1131,0.0,0.0,0.0
2021-07-06 14:10:00,0.1106,0.0,0.0,0.0
2021-07-06 14:20:00,0.1113,0.0,0.0,0.0
2021-07-06 14:30:00,0.1094,0.0,0.0,0.0
2021-07-06 14:40:00,0.1087,0.0,0.0,0.0
2021-07-06 14:50:00,0.1096,0.0,0.0,0.0
2021-07-06 15:00:00,0.1089,0.0,0.0,0.0
2021-07-06 15:10:00,0.1061,0.0,0.0,0.0
2021-07-06 15:20:00,0.1068,0.0,0.0,0.0
2021-07-06 15:30:00,0.1058,0.0,0.0,0.0
2021-07-06 15:40:00,0.107,0.0,0.0,0.0
2021-07-06 15:50:00,0.1053,0.0,0.0,0.0
2021-07-06 16:00:00,0.1063,0.0,0.0,0.0
2021-07-06 16:10:00,0.1063,0.0,0.0,0.0
2021-07-06 16:20:00,0.1054,0.0,0.0,0.0
2021-07-06 16:30:00,0.105,0.0,0.0,0.0
2021-07-06 16:40:00,0.105,0.0,0.0,0.0
2021-07-06 16:50:00,0.1064,0.0,0.0,0.0
2021-07-06 17:00:00,0.1077,0.0,0.0,0.0
2021-07-06 17:10:00,0.11,0.0,0.0,0.0
2021-07-06 17:20:00,0.1054,0.0,0.0,0.0
2021-07-06 17:30:00,0.1101,0.0,0.0,0.0
2021-07-06 17:40:00,0.1094,0.0,0.0,0.0
2021-07-06 17:50:00,0.111,0.0,0.0,0.0
2021-07-06 18:00:00,0.1087,0.0,0.0,0.0
2021-07-06 18:10:00,0.1095,0.0,0.0,0.0
2021-07-06 18:20:00,0.1074,0.0,0.0,0.0
2021-07-06 18:30:00,0.1084,0.0,0.0,0.0
2021-07-06 18:40:00,0.1071,0.0,0.0,0.0
2021-07-06 18:50:00,0.1058,0.0,0.0,0.0
2021-07-06 19:00:00,0.1048,0.0,0.0,0.0
2021-07-06 19:10:00,0.1055,0.0,0.0,0.0
2021-07-06 19:20:00,0.1045,0.0,0.0,0.0
2021-07-06 19:30:00,0.1038,0.0,0.0,0.0
2021-07-06 19:40:00,0.1006,0.0,0.0,0.0
2021-07-06 19:50:00,0.1014,0.0,0.0,0.0
2021-07-06 20:00:00,0.1023,0.0,0.0,0.0
2021-07-06 20:10:00,0.1016,0.0,0.0,0.0
2021-07-06 20:20:00,0.097,0.0,0.0,0.0
2021-07-06 20:30:00,0.097,0.0,0.0,0.0
2021-07-06 20:40:00,0.0981,0.0,0.0,0.0
2021-07-06 20:50:00,0.0968,0.0,0.0,0.0
2021-07-06 21:00:00,0.0986,0.0,0.0,0.0
2021-07-06 21:10:00,0.0959,0.0,0.0,0.0
2021-07-06 21:20:00,0.097,0.0,0.0,0.0
2021-07-06 21:30:00,0.0966,0.0,0.0,0.0
2021-07-06 21:40:00,0.0943,0.0,0.0,0.0
2021-07-06 21:50:00,0.0959,0.0,0.0,0.0
2021-07-06 22:00:00,0.0962,0.0,0.0,0.0
2021-07-06 22:10:00,0.0958,0.0,0.0,0.0
2021-07-06 22:20:00,0.0958,0.0,0.0,0.0
2021-07-06 22:30:00,0.0952,0.0,0.0,0.0
2021-07-06 22:40:00,0.0915,0.0,0.0,0.0
2021-07-06 22:50:00,0.0927,0.0,0.0,0.0
2021-07-06 23:00:00,0.0913,0.0,0.0,0.0
2021-07-06 23:10:00,0.0909,0.0,0.0,0.0
2021-07-06 23:20:00,0.0897,0.0,0.0,0.0
2021-07-07 00:00:00,0.0846,0.0,0.0,0.0
2021-07-07 00:10:00,0.0876,0.0,0.0,0.0
2021-07-07 00:20:00,0.0868,0.0,0.0,0.0
2021-07-07 00:30:00,0.0856,0.0,0.0,0.0
2021-07-07 00:40:00,0.0829,0.0,0.0,0.0
2021-07-07 00:50:00,0.0842,0.0,0.0,0.0
2021-07-07 01:00:00,0.0835,0.0,0.0,0.0
2021-07-07 01:10:00,0.0837,0.0,0.0,0.0
2021-07-07 01:20:00,0.0801,0.0,0.0,0.0
2021-07-07 01:30:00,0.0824,0.0,0.0,0.0
2021-07-07 01:40:00,0.082,0.0,0.0,0.0
2021-07-07 01:50:00,0.0804,0.0,0.0,0.0
2021-07-07 02:00:00,0.0794,0.0,0.0,0.0
2021-07-07 02:10:00,0.0786,0.0,0.0,0.0
2021-07-07 02:20:00,0.0788,0.0,0.0,0.0
2021-07-07 02:30:00,0.0768,0.0,0.0,0.0
2021-07-07 02:40:00,0.0788,0.0,0.0,0.0
2021-07-07 02:50:00,0.0771,0.0,0.0,0.0
2021-07-07 03:00:00,0.0767,0.0,0.0,0.0
2021-07-07 03:10:00,0.0777,0.0,0.0,0.0
2021-07-07 03:20:00,0.0754,0.0,0.0,0.0
2021-07-07 03:30:00,0.0751,0.0,0.0,0.0
2021-07-07 03:40:00,0.0765,0.0,0.0,0.0
2021-07-07 03:50:00,0.0764,0.0,0.0,0.0
2021-07-07 04:00:00,0.0737,0.0,0.0,0.0
2021-07-07 04:10:00,0.0731,0.0,0.0,0.0
2021-07-07 04:20:00,0.0735,0.0,0.0,0.0
2021-07-07 04:30:00,0.0725,0.0,0.0,0.0
2021-07-07 04:40:00,0.0724,0.0,0.0,0.0
2021-07-07 04:50:00,0.0724,0.0,0.0,0.0
2021-07-07 05:00:00,0.0721,0.0,0.0,0.0
2021-07-07 05:10:00,0.0723,0.0,0.0,0.0
2021-07-07 05:20:00,0.069,0.0,0.0,0.0
2021-07-07 05:30:00,0.0692,0.0,0.0,0.0
2021-07-07 05:40:00,0.0709,0.0,0.0,0.0
2021-07-07 05:50:00,0.0698,0.0,0.0,0.0
2021-07-07 06:00:00,0.0698,0.0,0.0,0.0
2021-07-07 06:10:00,0.069,0.0,0.0,0.0
2021-07-07 06:20:00,0.069,0.0,0.0,0.0
2021-07-07 06:30:00,0.0686,0.0,0.0,0.0
2021-07-07 06:40:00,0.0694,0.0,0.0,0.0
2021-07-07 06:50:00,0.0674,0.0,0.0,0.0
2021-07-07 07:00:00,0.07,0.0,0.0,0.0
2021-07-07 07:10:00,0.0689,0.0,0.0,0.0
2021-07-07 07:20:00,0.0703,0.0,0.0,0.0
2021-07-07 07:30:00,0.0686,0.0,0.0,0.0
2021-07-07 07:40:00,0.0681,0.0,0.0,0.0
2021-07-07 07:50:00,0.0691,0.0,0.0,0.0
2021-07-07 08:00:00,0.069,0.0,0.0,0.0
2021-07-07 08:10:00,0.0684,0.0,0.0,0.0
2021-07-07 08:20:00,0.0684,0.0,0.0,0.0
2021-07-07 08:30:00,0.0682,0.0,0.0,0.0
2021-07-07 08:40:00,0.0689,0.0,0.0,0.0
2021-07-07 08:50:00,0.0681,0.0,0.0,0.0
2021-07-07 09:00:00,0.0673,0.0,0.0,0.0
